 # Résultats IBSI - Matrice complète
 # Dossier:exemples_arbre_molecule/3_dimer
 # Nombre d'atomes:          55
 # Threads OpenMP :           4
 # Seuil de liaison:   5.0000000000000003E-002
 #
 # Format: Atome_i Atome_j IBSI_ij Liaison(1/0)
    1    2     0.14434572    1
    1    3     0.01517290    0
    1    4     0.00757850    0
    1    5     0.01414666    0
    1    6     0.13802535    1
    1    7     0.10494296    1
    1    8     0.00080062    0
    1    9     0.00031244    0
    1   10     0.00075007    0
    1   11     0.01530794    0
    1   12     0.01637425    0
    1   13     0.00661733    0
    1   14     0.01161741    0
    1   15     0.00283874    0
    1   16     0.00076419    0
    1   17     0.00010877    0
    1   18     0.00005175    0
    1   19     0.00013635    0
    1   20     0.00098889    0
    1   21     0.00022764    0
    1   22     0.00000913    0
    1   23     0.00000292    0
    1   24     0.00001325    0
    1   25     0.00034492    0
    1   26     0.00081741    0
    1   27     0.00010547    0
    1   28     0.00002688    0
    1   29     0.00000703    0
    1   30     0.00095001    0
    1   31     0.00000825    0
    1   32     0.00004396    0
    1   33     0.00000961    0
    1   34     0.00000422    0
    1   35     0.00437964    0
    1   36     0.00012259    0
    1   37     0.00342410    0
    1   38     0.00044132    0
    1   39     0.00018285    0
    1   40     0.01378630    0
    1   41     0.01149982    0
    1   42     0.00029352    0
    1   43     0.00000159    0
    1   44     0.00000057    0
    1   45     0.00000156    0
    1   46     0.00000089    0
    1   47     0.00000189    0
    1   48     0.00000361    0
    1   49     0.00000165    0
    1   50     0.00000017    0
    1   51     0.00009970    0
    1   52     0.00003265    0
    1   53     0.00004735    0
    1   54     0.00017412    0
    1   55     0.00009553    0
    2    3     0.12727183    1
    2    4     0.01540777    0
    2    5     0.00823921    0
    2    6     0.02248115    0
    2    7     0.01333418    0
    2    8     0.01201276    0
    2    9     0.00106238    0
    2   10     0.00044193    0
    2   11     0.00148965    0
    2   12     0.09332263    1
    2   13     0.01552493    0
    2   14     0.00874520    0
    2   15     0.00562368    0
    2   16     0.00075079    0
    2   17     0.00011475    0
    2   18     0.00009040    0
    2   19     0.00040383    0
    2   20     0.00345574    0
    2   21     0.00015931    0
    2   22     0.00000829    0
    2   23     0.00000591    0
    2   24     0.00006182    0
    2   25     0.00255920    0
    2   26     0.00056490    0
    2   27     0.00004068    0
    2   28     0.00004241    0
    2   29     0.00001010    0
    2   30     0.01599134    0
    2   31     0.00001027    0
    2   32     0.00101459    0
    2   33     0.00020702    0
    2   34     0.00010343    0
    2   35     0.01340319    0
    2   36     0.00067968    0
    2   37     0.00825234    0
    2   38     0.00082902    0
    2   39     0.00017570    0
    2   40     0.00158423    0
    2   41     0.00164935    0
    2   42     0.00105466    0
    2   43     0.00000240    0
    2   44     0.00000136    0
    2   45     0.00000181    0
    2   46     0.00001915    0
    2   47     0.00005178    0
    2   48     0.00010101    0
    2   49     0.00003591    0
    2   50     0.00000577    0
    2   51     0.00017334    0
    2   52     0.00012260    0
    2   53     0.00006019    0
    2   54     0.00008731    0
    2   55     0.00315001    0
    3    4     0.12165285    1
    3    5     0.02072156    0
    3    6     0.00950967    0
    3    7     0.00122235    0
    3    8     0.09234528    1
    3    9     0.01124392    0
    3   10     0.00124008    0
    3   11     0.00050279    0
    3   12     0.01133850    0
    3   13     0.00147769    0
    3   14     0.00060046    0
    3   15     0.00100802    0
    3   16     0.00011840    0
    3   17     0.00002818    0
    3   18     0.00003887    0
    3   19     0.00024581    0
    3   20     0.00153421    0
    3   21     0.00001712    0
    3   22     0.00000183    0
    3   23     0.00000311    0
    3   24     0.00006302    0
    3   25     0.00174981    0
    3   26     0.00004100    0
    3   27     0.00000217    0
    3   28     0.00000234    0
    3   29     0.00000082    0
    3   30     0.00611189    0
    3   31     0.00000146    0
    3   32     0.00034492    0
    3   33     0.00014459    0
    3   34     0.00015418    0
    3   35     0.00147604    0
    3   36     0.00006873    0
    3   37     0.00094385    0
    3   38     0.00015368    0
    3   39     0.00002211    0
    3   40     0.00017570    0
    3   41     0.00017824    0
    3   42     0.00011691    0
    3   43     0.00000019    0
    3   44     0.00000012    0
    3   45     0.00000014    0
    3   46     0.00001003    0
    3   47     0.00004041    0
    3   48     0.00026267    0
    3   49     0.00004587    0
    3   50     0.00000997    0
    3   51     0.00005155    0
    3   52     0.00002705    0
    3   53     0.00000597    0
    3   54     0.00001042    0
    3   55     0.00351165    0
    4    5     0.12706439    1
    4    6     0.01712746    0
    4    7     0.00052929    0
    4    8     0.01457999    0
    4    9     0.09338612    1
    4   10     0.01402431    0
    4   11     0.00106601    0
    4   12     0.00101344    0
    4   13     0.00017955    0
    4   14     0.00011324    0
    4   15     0.00018961    0
    4   16     0.00003496    0
    4   17     0.00001232    0
    4   18     0.00001885    0
    4   19     0.00009223    0
    4   20     0.00034050    0
    4   21     0.00000495    0
    4   22     0.00000096    0
    4   23     0.00000194    0
    4   24     0.00002766    0
    4   25     0.00029513    0
    4   26     0.00000868    0
    4   27     0.00000056    0
    4   28     0.00000028    0
    4   29     0.00000014    0
    4   30     0.00042985    0
    4   31     0.00000043    0
    4   32     0.00001812    0
    4   33     0.00001188    0
    4   34     0.00001757    0
    4   35     0.00016982    0
    4   36     0.00000513    0
    4   37     0.00013519    0
    4   38     0.00003526    0
    4   39     0.00000606    0
    4   40     0.00010886    0
    4   41     0.00009879    0
    4   42     0.00001212    0
    4   43     0.00000003    0
    4   44     0.00000002    0
    4   45     0.00000003    0
    4   46     0.00000081    0
    4   47     0.00000315    0
    4   48     0.00003378    0
    4   49     0.00000606    0
    4   50     0.00000121    0
    4   51     0.00001807    0
    4   52     0.00000461    0
    4   53     0.00000120    0
    4   54     0.00000410    0
    4   55     0.00019111    0
    5    6     0.13105389    1
    5    7     0.00135106    0
    5    8     0.00127534    0
    5    9     0.01142223    0
    5   10     0.09062088    1
    5   11     0.01155009    0
    5   12     0.00045711    0
    5   13     0.00013153    0
    5   14     0.00014983    0
    5   15     0.00015410    0
    5   16     0.00004860    0
    5   17     0.00001834    0
    5   18     0.00001949    0
    5   19     0.00005637    0
    5   20     0.00017052    0
    5   21     0.00000916    0
    5   22     0.00000192    0
    5   23     0.00000217    0
    5   24     0.00001268    0
    5   25     0.00008597    0
    5   26     0.00001456    0
    5   27     0.00000164    0
    5   28     0.00000036    0
    5   29     0.00000020    0
    5   30     0.00009571    0
    5   31     0.00000067    0
    5   32     0.00000332    0
    5   33     0.00000198    0
    5   34     0.00000224    0
    5   35     0.00010794    0
    5   36     0.00000255    0
    5   37     0.00010442    0
    5   38     0.00003319    0
    5   39     0.00000912    0
    5   40     0.00044919    0
    5   41     0.00034973    0
    5   42     0.00000746    0
    5   43     0.00000005    0
    5   44     0.00000002    0
    5   45     0.00000005    0
    5   46     0.00000015    0
    5   47     0.00000046    0
    5   48     0.00000336    0
    5   49     0.00000090    0
    5   50     0.00000013    0
    5   51     0.00001863    0
    5   52     0.00000306    0
    5   53     0.00000162    0
    5   54     0.00000958    0
    5   55     0.00002146    0
    6    7     0.01540982    0
    6    8     0.00050703    0
    6    9     0.00113148    0
    6   10     0.01183213    0
    6   11     0.09046158    1
    6   12     0.00155889    0
    6   13     0.00070368    0
    6   14     0.00128159    0
    6   15     0.00061713    0
    6   16     0.00025863    0
    6   17     0.00007044    0
    6   18     0.00004366    0
    6   19     0.00008996    0
    6   20     0.00033893    0
    6   21     0.00007404    0
    6   22     0.00000873    0
    6   23     0.00000412    0
    6   24     0.00001318    0
    6   25     0.00011845    0
    6   26     0.00014606    0
    6   27     0.00002815    0
    6   28     0.00000425    0
    6   29     0.00000188    0
    6   30     0.00016534    0
    6   31     0.00000415    0
    6   32     0.00000697    0
    6   33     0.00000269    0
    6   34     0.00000186    0
    6   35     0.00050079    0
    6   36     0.00001378    0
    6   37     0.00051235    0
    6   38     0.00013530    0
    6   39     0.00006010    0
    6   40     0.00612226    0
    6   41     0.00427750    0
    6   42     0.00003803    0
    6   43     0.00000049    0
    6   44     0.00000017    0
    6   45     0.00000057    0
    6   46     0.00000026    0
    6   47     0.00000059    0
    6   48     0.00000199    0
    6   49     0.00000081    0
    6   50     0.00000010    0
    6   51     0.00005542    0
    6   52     0.00001045    0
    6   53     0.00001236    0
    6   54     0.00007884    0
    6   55     0.00002231    0
    7    8     0.00009645    0
    7    9     0.00002814    0
    7   10     0.00011250    0
    7   11     0.00584031    0
    7   12     0.00802081    0
    7   13     0.01518865    0
    7   14     0.10501836    1
    7   15     0.00446529    0
    7   16     0.00255094    0
    7   17     0.00031652    0
    7   18     0.00008064    0
    7   19     0.00011278    0
    7   20     0.00068718    0
    7   21     0.00179748    0
    7   22     0.00004600    0
    7   23     0.00000535    0
    7   24     0.00000872    0
    7   25     0.00014060    0
    7   26     0.01401081    0
    7   27     0.00488810    0
    7   28     0.00066838    0
    7   29     0.00016123    0
    7   30     0.00043157    0
    7   31     0.00007122    0
    7   32     0.00003819    0
    7   33     0.00000839    0
    7   34     0.00000249    0
    7   35     0.00723340    0
    7   36     0.00044104    0
    7   37     0.00360036    0
    7   38     0.00096026    0
    7   39     0.00125283    0
    7   40     0.07926188    1
    7   41     0.08738624    1
    7   42     0.00110812    0
    7   43     0.00004403    0
    7   44     0.00001380    0
    7   45     0.00005158    0
    7   46     0.00000138    0
    7   47     0.00000183    0
    7   48     0.00000148    0
    7   49     0.00000112    0
    7   50     0.00000013    0
    7   51     0.00017039    0
    7   52     0.00008045    0
    7   53     0.00054115    0
    7   54     0.00160061    0
    7   55     0.00003247    0
    8    9     0.00298304    0
    8   10     0.00009145    0
    8   11     0.00002616    0
    8   12     0.00362964    0
    8   13     0.00032794    0
    8   14     0.00007727    0
    8   15     0.00019916    0
    8   16     0.00001695    0
    8   17     0.00000414    0
    8   18     0.00000750    0
    8   19     0.00006949    0
    8   20     0.00047926    0
    8   21     0.00000204    0
    8   22     0.00000023    0
    8   23     0.00000058    0
    8   24     0.00002365    0
    8   25     0.00097290    0
    8   26     0.00000538    0
    8   27     0.00000016    0
    8   28     0.00000034    0
    8   29     0.00000014    0
    8   30     0.00504061    0
    8   31     0.00000022    0
    8   32     0.00032231    0
    8   33     0.00021173    0
    8   34     0.00029952    0
    8   35     0.00038598    0
    8   36     0.00002173    0
    8   37     0.00013135    0
    8   38     0.00002980    0
    8   39     0.00000328    0
    8   40     0.00001206    0
    8   41     0.00001336    0
    8   42     0.00003639    0
    8   43     0.00000003    0
    8   44     0.00000002    0
    8   45     0.00000002    0
    8   46     0.00001245    0
    8   47     0.00006864    0
    8   48     0.00070109    0
    8   49     0.00006809    0
    8   50     0.00002223    0
    8   51     0.00000910    0
    8   52     0.00000794    0
    8   53     0.00000097    0
    8   54     0.00000112    0
    8   55     0.00583228    0
    9   10     0.00288369    0
    9   11     0.00007761    0
    9   12     0.00008147    0
    9   13     0.00001232    0
    9   14     0.00000644    0
    9   15     0.00001466    0
    9   16     0.00000252    0
    9   17     0.00000112    0
    9   18     0.00000238    0
    9   19     0.00001398    0
    9   20     0.00004029    0
    9   21     0.00000029    0
    9   22     0.00000008    0
    9   23     0.00000027    0
    9   24     0.00000582    0
    9   25     0.00004265    0
    9   26     0.00000047    0
    9   27     0.00000002    0
    9   28     0.00000001    0
    9   29     0.00000001    0
    9   30     0.00005225    0
    9   31     0.00000003    0
    9   32     0.00000172    0
    9   33     0.00000211    0
    9   34     0.00000468    0
    9   35     0.00001262    0
    9   36     0.00000028    0
    9   37     0.00000700    0
    9   38     0.00000289    0
    9   39     0.00000041    0
    9   40     0.00000577    0
    9   41     0.00000534    0
    9   42     0.00000086    0
    9   43     0.00000000    0
    9   44     0.00000000    0
    9   45     0.00000000    0
    9   46     0.00000013    0
    9   47     0.00000058    0
    9   48     0.00001118    0
    9   49     0.00000152    0
    9   50     0.00000037    0
    9   51     0.00000166    0
    9   52     0.00000041    0
    9   53     0.00000007    0
    9   54     0.00000025    0
    9   55     0.00002569    0
   10   11     0.00301794    0
   10   12     0.00002472    0
   10   13     0.00000789    0
   10   14     0.00001037    0
   10   15     0.00001114    0
   10   16     0.00000444    0
   10   17     0.00000221    0
   10   18     0.00000258    0
   10   19     0.00000634    0
   10   20     0.00001388    0
   10   21     0.00000080    0
   10   22     0.00000026    0
   10   23     0.00000034    0
   10   24     0.00000156    0
   10   25     0.00000607    0
   10   26     0.00000112    0
   10   27     0.00000011    0
   10   28     0.00000002    0
   10   29     0.00000001    0
   10   30     0.00000515    0
   10   31     0.00000006    0
   10   32     0.00000011    0
   10   33     0.00000011    0
   10   34     0.00000015    0
   10   35     0.00000642    0
   10   36     0.00000009    0
   10   37     0.00000488    0
   10   38     0.00000271    0
   10   39     0.00000081    0
   10   40     0.00004746    0
   10   41     0.00003489    0
   10   42     0.00000041    0
   10   43     0.00000000    0
   10   44     0.00000000    0
   10   45     0.00000000    0
   10   46     0.00000001    0
   10   47     0.00000002    0
   10   48     0.00000024    0
   10   49     0.00000006    0
   10   50     0.00000001    0
   10   51     0.00000181    0
   10   52     0.00000022    0
   10   53     0.00000012    0
   10   54     0.00000097    0
   10   55     0.00000084    0
   11   12     0.00014911    0
   11   13     0.00011227    0
   11   14     0.00035068    0
   11   15     0.00010656    0
   11   16     0.00007520    0
   11   17     0.00002275    0
   11   18     0.00001037    0
   11   19     0.00001395    0
   11   20     0.00004266    0
   11   21     0.00002933    0
   11   22     0.00000378    0
   11   23     0.00000104    0
   11   24     0.00000167    0
   11   25     0.00001014    0
   11   26     0.00005767    0
   11   27     0.00001597    0
   11   28     0.00000112    0
   11   29     0.00000073    0
   11   30     0.00001193    0
   11   31     0.00000150    0
   11   32     0.00000038    0
   11   33     0.00000019    0
   11   34     0.00000012    0
   11   35     0.00007142    0
   11   36     0.00000149    0
   11   37     0.00005821    0
   11   38     0.00002734    0
   11   39     0.00002054    0
   11   40     0.00400921    0
   11   41     0.00241049    0
   11   42     0.00000588    0
   11   43     0.00000020    0
   11   44     0.00000005    0
   11   45     0.00000028    0
   11   46     0.00000002    0
   11   47     0.00000004    0
   11   48     0.00000011    0
   11   49     0.00000005    0
   11   50     0.00000001    0
   11   51     0.00001134    0
   11   52     0.00000170    0
   11   53     0.00000401    0
   11   54     0.00003818    0
